Industry,Company,Opportunity,Candidate,Gender,Age,Race,Institution,Aggregate,Qualification,Progress,Successful,NumCandidates,Discipline_Accounting and Auditing,Discipline_Actuarial Science,Discipline_Business and Management Studies,Discipline_Computer Science,Discipline_Economics,Discipline_Electrical and Electronic Engineering,Discipline_Finance,Discipline_Information Systems,Discipline_Information Technology,Discipline_Investments,Discipline_Law,Discipline_Marketing,Discipline_Mathematics,Discipline_Other,Discipline_Risk Management,Discipline_Statistics
Banking (Commercial & Retail),Client C,119,27544,Female,24,Indian,University of KwaZulu-Natal,75,Bachelor of Social Science (Honours),3,No,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client E,46,26733,Male,23,Coloured,University of the Western Cape,69,Bachelor of Laws,1,No,1659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Accounting & Finance,Client D,123,27545,Female,23,Black,University of Johannesburg,60,Bachelor of Accounting,2,No,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,73,3219,Male,24,Black,North-West University,84,Bachelor of Commerce,1,No,662,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
IT & Telecommunications,Client I,12,27546,Female,26,Black,"Afe Babalola University, Ado-Ekiti",58,Bachelor of Science,5,No,2191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,37,11062,Male,23,Black,University of the Western Cape,78,Bachelor of Laws,2,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,46,11062,Male,21,Black,University of the Western Cape,78,Bachelor of Laws,1,No,1659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,89,11062,Male,23,Black,University of the Western Cape,78,Bachelor of Laws,1,No,1861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,71,12764,Female,23,Black,North-West University,64,Bachelor of Commerce (Honours),1,No,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Legal,Client L,47,8644,Male,23,Black,University of Pretoria,70,Bachelor of Laws,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,7961,Male,24,Black,University of Pretoria,65,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,118,7243,Female,24,Black,North-West University,65,Bachelor of Commerce,1,No,297,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,7850,Male,27,Black,Rhodes University,63,Bachelor of Laws,2,No,3394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Insurance,Client S,78,15068,Male,24,Black,University of Limpopo,61,Bachelor of Accounting Sciences,2,No,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,27548,Male,23,Black,Durban University of Technology,65,Bachelor of Engineering Technology,2,No,3394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Legal,Client J,51,5171,Female,20,Black,University of KwaZulu-Natal,69,Bachelor of Laws,1,No,1120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,33,25587,Male,24,Black,University of Johannesburg,76,Bachelor of Science,1,No,210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IT & Telecommunications,Client I,134,27550,Male,21,Black,Other,77,Other,3,No,250,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Legal,Client A,21,3569,Female,24,Black,Southern Business School,75,Bachelor of Commerce,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,107,27551,Female,27,Black,University of Botswana,79,Bachelor of Arts,1,No,251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Legal,Client L,65,5007,Male,26,Black,North-West University,67,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,47,9683,Female,23,White,University of the Witwatersrand,79,Bachelor of Arts,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,2913,Female,24,Indian,University of KwaZulu-Natal,75,Bachelor of Laws,2,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,46,1446,Female,20,White,Stellenbosch University,72,Bachelor of Laws,1,No,1659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,72,27553,Female,23,Black,University of Johannesburg,56,Advanced Diploma,1,No,1157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,27554,Male,25,Black,Nelson Mandela University,60,Advanced Diploma,2,No,3394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Asset Management,Client N,143,27555,Female,26,Black,Boston City Campus and Business College,70,Bachelor of Commerce,1,No,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Legal,Client A,21,3158,Female,25,Black,The IIE's Varsity College,78,Bachelor of Laws,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,5726,Male,24,Coloured,University of Cape Town,65,Bachelor of Laws,3,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,27556,Female,23,Black,North-West University,70,Bachelor of Arts,2,No,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client F,9,13251,Female,22,Black,University of KwaZulu-Natal,71,Bachelor of Laws,1,No,1923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,27557,Male,21,Black,University of Mpumalanga,69,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,118,27558,Male,35,Black,University of South Africa,65,Bachelor of Accounting Sciences,1,No,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client A,69,15270,Female,24,Black,University of KwaZulu-Natal,65,Bachelor of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client H,23,15294,Female,22,Indian,University of the Witwatersrand,70,Bachelor of Science (Honours),1,No,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Financial services,Client H,11,18898,Male,23,Black,University of the Witwatersrand,71,Bachelor of Commerce (Honours),3,No,1157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client R,64,735,Female,25,Black,University of Pretoria,66,Bachelor of Laws,1,No,342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,2454,Female,23,Black,University of Pretoria,62,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,22423,Female,30,Black,University of the Free State,65,Bachelor of Science,2,No,3361,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client A,69,18729,Female,26,White,University of Pretoria,80,Bachelor of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,27560,Male,24,Black,University of Limpopo,64,Bachelor of Commerce (Honours),2,No,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Financial services,Client H,23,11047,Female,23,White,North-West University,60,Bachelor of Science (Honours),5,No,1110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Legal,Client F,43,4736,Female,36,Black,University of South Africa,100,Bachelor of Laws,1,No,1261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,26816,Male,24,Black,University of South Africa,59,Bachelor of Commerce (Honours),2,No,3361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,107,27561,Male,26,Black,University of Botswana,79,Bachelor of Arts,1,No,251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client L,65,12873,Female,22,Indian,University of South Africa,85,Bachelor of Laws,2,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,12,27562,Other,26,Other,"Madonna University, Okija",78,Bachelor of Science,1,No,2191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client J,13,13378,Male,20,Black,University of Pretoria,72,Bachelor of Laws,2,No,1679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,14974,Female,22,Black,University of South Africa,70,Bachelor of Laws,4,No,3394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,69,27563,Female,20,Black,University of Pretoria,62,Bachelor of Commerce,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,8460,Male,25,Black,University of Pretoria,73,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,22973,Male,26,Black,University of Johannesburg,69,Bachelor of Commerce,2,No,3394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT & Telecommunications,Client I,67,27564,Female,24,Black,University of Limpopo,95,Bachelor of Commerce (Honours),3,No,1002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client L,53,11186,Female,24,Black,University of the Witwatersrand,63,Bachelor of Laws,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,10243,Male,37,Black,University of Cape Town,68,Master of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,129,27566,Male,22,White,University of Pretoria,60,Bachelor of Commerce (Honours),1,No,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,87,27567,Female,25,Black,Other,100,Certificate,1,No,720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,14663,Male,29,Black,University of KwaZulu-Natal,62,Bachelor of Commerce (Honours),2,No,3361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,5,27569,Male,27,Black,Botswana Accountancy College,76,Bachelor of Science (Honours),1,No,473,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Legal,Client A,7,8421,Female,24,Black,University of the Witwatersrand,68,Bachelor of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,43,10984,Female,24,Black,University of the Free State,72,Bachelor of Laws,1,No,1261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,39,4784,Female,24,Black,University of KwaZulu-Natal,66,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,1034,Male,24,Black,Nelson Mandela University,71,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,27570,Female,20,Black,University of the Witwatersrand,66,Bachelor of Commerce (Honours),3,No,3221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Legal,Client J,24,5098,Male,24,Indian,University of KwaZulu-Natal,66,Master of Laws,2,No,1180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,25087,Male,25,Indian,University of Johannesburg,68,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,66,27573,Male,22,Black,University of Ghana,68,Bachelor of Arts,1,No,1048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client F,43,10876,Female,22,White,North-West University,75,Bachelor of Laws,1,No,1261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,69,27575,Female,23,White,North-West University,76,Bachelor of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client T,83,11096,Female,25,White,Stellenbosch University,67,Bachelor of Laws,1,No,841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,3711,Male,21,Black,University of the Western Cape,73,Bachelor of Laws,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,1959,Female,22,Black,University of the Western Cape,66,Bachelor of Laws,2,No,3361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,108,860,Female,26,Black,Eduvos,71,Bachelor of Science,2,No,664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client A,7,17414,Female,30,Black,University of South Africa,63,Bachelor of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,58,238,Male,25,Black,University of the Witwatersrand,73,Master of Laws,1,No,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,7,238,Male,23,Black,University of the Witwatersrand,73,Master of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,238,Male,23,Black,University of the Witwatersrand,73,Master of Laws,2,No,3361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,17414,Female,29,Black,University of South Africa,63,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,53,18514,Female,22,Black,University of Johannesburg,69,Bachelor of Laws,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,238,Male,25,Black,University of the Witwatersrand,73,Master of Laws,2,No,3394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,87,27577,Other,24,Other,Kenyatta University,76,Bachelor of Economics and Finance,1,No,720,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Asset Management,Client N,25,2044,Male,25,Black,University of KwaZulu-Natal,71,Bachelor of Science (Honours),1,No,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Banking (Commercial & Retail),Client C,129,7662,Male,23,Black,North-West University,65,Bachelor of Commerce (Honours),1,No,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,37,3757,Male,22,Black,University of Limpopo,68,Bachelor of Laws,3,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,99,950,Female,24,Black,University of Johannesburg,65,Bachelor of Science,1,No,410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Banking (Commercial & Retail),Client C,40,6192,Male,23,Black,North-West University,72,Bachelor of Science (Honours),1,No,1230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,20,2836,Male,29,Black,Nelson Mandela University,61,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,35,14644,Male,24,Black,University of the Free State,70,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,8610,Male,43,Black,University of Pretoria,55,Master of Commerce,1,No,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IT & Telecommunications,Client X,117,27579,Male,21,White,Stellenbosch University,70,Bachelor of Engineering,2,No,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IT & Telecommunications,Client I,12,27580,Female,26,Black,University of Lagos,60,Bachelor of Science,6,No,2191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,27581,Female,25,Black,North-West University,65,Bachelor of Arts (Honours),1,No,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Banking (Commercial & Retail),Client P,29,21371,Male,27,Black,University of Pretoria,61,Bachelor of Science (Honours),3,No,3394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Legal,Client E,35,24121,Female,38,Black,University of the Witwatersrand,62,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,16,15695,Female,22,Black,University of Pretoria,66,Bachelor of Laws,1,No,2261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,34,14646,Female,22,Black,University of Limpopo,64,Bachelor of Laws,1,No,390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,39,8657,Female,32,Coloured,University of the Western Cape,70,Master of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,59,13780,Female,24,Coloured,University of the Western Cape,79,Bachelor of Laws,1,No,1735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,27584,Female,31,Black,University of South Africa,63,Bachelor of Commerce,2,No,3394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Banking (Commercial & Retail),Client P,76,1190,Female,25,Black,Other,70,Master of Science,3,No,3221,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Legal,Client A,69,7958,Female,23,Black,University of Cape Town,75,Master of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client B,48,5159,Female,23,Black,North-West University,63,Bachelor of Laws,1,No,958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,105,27585,Male,24,Black,University of the Witwatersrand,60,Bachelor of Accounting Sciences,1,No,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client J,104,3277,Male,34,Black,University of South Africa,68,Bachelor of Laws,2,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,22776,Female,25,Black,University of Limpopo,78,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,27586,Female,25,Black,Nelson Mandela University,66,Postgraduate Diploma,2,No,3394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client T,144,12145,Female,24,Indian,University of the Witwatersrand,73,Bachelor of Laws,1,No,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,9239,Female,24,Black,University of Pretoria,62,Master of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,40,2977,Male,27,Black,Rhodes University,80,Master of Commerce,2,No,1230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,105,27587,Female,22,Black,University of Pretoria,68,Bachelor of Accounting Sciences,1,No,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client J,22,3003,Female,29,Black,University of Limpopo,66,Bachelor of Laws,1,No,1779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,1652,Female,21,Black,University of the Western Cape,77,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Retail,Client W,106,5449,Female,22,White,Stellenbosch University,75,Bachelor of Commerce (Honours),1,No,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Insurance,Client S,77,25478,Male,23,Black,University of Cape Town,61,Bachelor of Commerce (Honours),1,No,164,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client T,83,5790,Female,22,Indian,University of KwaZulu-Natal,74,Bachelor of Laws,1,No,841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,9227,Male,23,White,University of South Africa,65,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client T,144,829,Female,24,White,University of Pretoria,78,Master of Laws,1,No,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,4092,Female,22,Black,University of the Western Cape,72,Master of Laws,1,No,3361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Retail,Client O,26,19474,Male,27,Black,North-West University,70,Bachelor of Commerce (Honours),1,No,910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,35,10251,Female,26,Black,Nelson Mandela University,60,Master of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client B,79,2693,Male,27,Coloured,The IIE's Varsity College,75,Bachelor of Laws,1,No,427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,3303,Male,25,Black,Nelson Mandela University,66,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,54,1643,Female,25,Black,Nelson Mandela University,67,Bachelor of Laws,1,No,1276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,89,9715,Male,26,Black,University of South Africa,64,Bachelor of Laws,1,No,1861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,69,16252,Female,26,Black,Other,0,National Senior Certificate,1,No,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Financial services,Client H,23,15273,Female,23,Black,University of the Free State,58,Bachelor of Commerce (Honours),1,No,1110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,42,4858,Male,22,Black,University of the Free State,65,Bachelor of Commerce,1,No,595,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client E,8,22972,Female,29,Black,University of South Africa,65,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Asset Management,Client N,116,15890,Female,22,Black,University of Pretoria,59,Bachelor of Information Technology (Hons.),1,No,358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Legal,Client L,47,3252,Female,21,Black,University of KwaZulu-Natal,70,Bachelor of Laws,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,9,9055,Female,23,Black,North-West University,60,Bachelor of Laws,1,No,1923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,27592,Female,20,Black,University of the Witwatersrand,51,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,39,13058,Female,39,Black,University of the Witwatersrand,65,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Automotive,Client G,10,4539,Female,22,Black,University of Pretoria,71,Bachelor of Commerce,3,No,647,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client J,51,2063,Female,22,Black,University of Pretoria,78,Bachelor of Laws,1,No,1120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,8096,Female,21,Black,University of KwaZulu-Natal,55,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client Q,41,4597,Female,23,Coloured,University of the Western Cape,70,Bachelor of Laws,1,No,317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,66,27594,Male,26,Black,Other,70,Bachelor of Science,1,No,1048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Financial services,Client H,11,8932,Female,25,Black,University of Johannesburg,55,Postgraduate Diploma,1,No,1157,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client E,35,3202,Male,23,Coloured,North-West University,73,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,66,27595,Male,23,Black,University of Ghana,73,Bachelor of Science,1,No,1048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client L,65,17218,Female,23,Black,Stellenbosch University,63,Bachelor of Arts,2,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,7,11854,Male,29,Black,University of Johannesburg,70,Bachelor of Arts (Honours),1,No,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Banking (Commercial & Retail),Client C,4,27596,Male,23,Indian,The Independent Institute of Education,70,Bachelor of Commerce (Honours),1,No,503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IT & Telecommunications,Client I,114,27598,Female,25,Black,Rosebank College,80,Bachelor of Business Administration,1,No,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Legal,Client A,1,14716,Female,26,Coloured,Eduvos,69,Bachelor of Commerce,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,82,27599,Female,25,Black,"Federal Polytechnic, Ilaro",80,Higher National Diploma,2,No,714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Legal,Client E,49,21123,Male,22,White,University of Pretoria,79,Bachelor of Laws,1,No,1320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Automotive,Client G,10,1608,Female,34,Black,University of South Africa,66,Advanced Diploma,1,No,647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,81,27600,Female,30,Black,Wits Business School,61,Postgraduate Diploma,5,No,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client A,39,11640,Male,41,Black,University of South Africa,66,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,5899,Male,25,Black,University of KwaZulu-Natal,64,Bachelor of Commerce (Honours),2,No,3394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Financial services,Client H,11,15325,Female,22,Black,Stellenbosch University,51,Bachelor of Commerce (Honours),4,No,1157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client J,104,4325,Female,24,Black,University of Pretoria,60,Bachelor of Laws,2,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,51,6206,Female,19,Black,University of KwaZulu-Natal,65,Bachelor of Laws,2,No,1120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,27602,Female,26,Black,Pearson Institute of Higher Education,68,Bachelor of Science,4,No,3361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Legal,Client L,16,14506,Female,23,White,University of Pretoria,74,Bachelor of Arts,1,No,2261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,36,1468,Male,23,Black,University of Johannesburg,80,Bachelor of Science (Honours),3,No,496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Legal,Client L,56,190,Male,31,Black,University of South Africa,68,Bachelor of Laws,1,No,541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,4312,Female,23,Black,University of the Witwatersrand,63,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
